repo,relpath,size_bytes,sha256,sha1_blob,loc,top_level_symbols
omni,src/omni_anomaly_engine/domains/ehead/earth_sciences/marine/__init__.py,20,87f439f901c77e734059c1052ad812c2cc519c748e328b8725f5212c16b458f7,5da6812ce65cc26799e189916a023001a19b8c0a,1,
omni,src/omni_anomaly_engine/domains/ehead/earth_sciences/marine/anomaly_detector_biodiversity.py,5275,c12661839af967eaa645d42ca8f977d0c0092f53aafe2492115e6f638603b8da,ccc1ce7f5ff00bb7cb7715bde3d4cd45247af68f,166,cls:EcosystemHealth;cls:BiodiversityPredictionResult;cls:CoralBleachingDetector;cls:MarineBiodiversityDetector
omni,src/omni_anomaly_engine/domains/ehead/earth_sciences/marine/anomaly_detector_oceanography.py,10681,79a7a8bc4ff2ee723d66bd390fdc5b408ad13b55d36c6dd6759179c7f36d776b,a115d362d47857e075216ef05a59830dfc0716cf,327,cls:DepthLevel;cls:WavePattern;cls:OceanographyPatterns
omni,src/omni_anomaly_engine/domains/ehead/human_events/__init__.py,249,092437bbf279262286983f54777353814796179441bfe1294b739648283d1682,5ab197c8cc35d8ab9dd82cb7d2bdc9c267283b06,6,"__all__:EssentialWorkersMonitor,GovernmentFacilitiesMonitor"
omni,src/omni_anomaly_engine/domains/ehead/human_events/agrifood_security.py,6916,1412d5547b2db23c217294d9c4750dafb8a536c575550a380a791d14905168e1,29725e87095206410b5eeffa89e0e425a4fb44a2,194,cls:FoodSecurityThreat;cls:AgriFoodSecurityDetector
omni,src/omni_anomaly_engine/domains/ehead/human_events/climate_resilience.py,6893,91f50f56568c34f320a17420f019475a5b592e5a6714bcd7efe4e84403f2684e,09d439ef5e4f740f074bac210df603571b0c65ff,188,cls:ClimateEvent;cls:ClimateResilienceDetector
omni,src/omni_anomaly_engine/domains/ehead/human_events/economic_resilience.py,6886,84abace1fa026a0a9e1ec61db2806d0392bbc4e23609020516ec0f1e84cd2dcb,0508d9a27fe7869226824c6f6f88a9b23529dfb9,187,cls:EconomicThreat;cls:EconomicResilienceDetector
omni,src/omni_anomaly_engine/domains/ehead/human_events/education_equity.py,6812,51f0aaa99079470075e6a8ce9b68d400f50a6075c4405f537cafdbfa5407d8c8,7e14204a39c844908e42db9f08c77a4df78c1c8c,182,cls:EducationThreat;cls:EducationEquityDetector
omni,src/omni_anomaly_engine/domains/ehead/human_events/essential_workers.py,10658,51fbb6248767aac981ed8e8dc824fce9b7dfe526c734e376b7e97f2add0fe2b4,00663adefbf27c06b0640ccd7d8d12269a5f4c25,292,cls:EssentialWorkersMonitor
omni,src/omni_anomaly_engine/domains/ehead/human_events/government_facilities.py,13450,40c7c414e04de3d39c369baa6cf5f61550f3ef356c3a8bcde1149c08e632b8ed,ee4074a14bf61c1ce019d63573090374d74e8faa,334,cls:GovernmentFacilitiesMonitor
omni,src/omni_anomaly_engine/domains/ehead/human_events/neuroscience.py,6980,6dc76dde5fb823c731337b55fd57a63e80411aaf6e71c2f297f2e2e05c413c71,0d1da0acff50f1382371853647989a37b0f90ecd,185,cls:NeuralThreat;cls:NeuroscienceDetector
omni,src/omni_anomaly_engine/domains/ehead/medical/__init__.py,1637,dd73a4f9c61842eb08b08a20ef71a6b483a4f5e4c7828376ace03a742f7d5555,50a67ab4c0883cc41a3873c09466c7785ea93736,48,"__all__:ABMSDisciplineDetector,AnesthesiologyPredictor,CardiologyPredictor,PsychiatryDetector,NeurologyDetector,EndocrinologyDetector,ECGStreamProcessor,EchocardiogramAnalyzer,StressTestAnalyzer,WearableDeviceMonitor,MultiparameterMonitor,MedicalCurePredictor,CRISPRGeneEditingAnalyzer,PolygenicRiskScoreCalculator,RNATherapeuticsAnalyzer"
omni,src/omni_anomaly_engine/domains/ehead/medical/abms_disciplines.py,28864,da87258f5ad46c48ba863202527e18457ff6a28bddd9458b0b55c934375ef9a3,9dc04c1720c01b0eb97b7106e219dff021c24ebe,759,cls:ABMSBoard;cls:MedicalAnomalyResult;cls:MultiSpecialtyNeuralNet;cls:ABMSDisciplineDetector;def:create_omni_medical_scalars
omni,src/omni_anomaly_engine/domains/ehead/medical/anesthesiology_predictor.py,19349,621c08bec17e3437e82d03a607296a954ad7af1b08e6f49639b5a8185d114b60,0b5380122d426934db54296544e54e8ddb39b971,541,cls:AnesthesiaType;cls:AnesthesiaRisk;cls:AnesthesiaPredictionResult;cls:TIVAMonitoringSystem;cls:SmartInfusionController;cls:HemodynamicMonitor;cls:AnesthesiologyPredictor
omni,src/omni_anomaly_engine/domains/ehead/medical/cardiac_imaging.py,35911,18bb56fbcd004f60fc92040c39fa389a6be9975c16868d53076869f70b749d3c,48733b72491a6e466d325b2728cd40a314eb935c,1031,cls:ImagingModality;cls:CardiacImagingResult;cls:ECGStreamProcessor;cls:EchocardiogramAnalyzer;cls:StressTestAnalyzer;cls:WearableDeviceMonitor;cls:MultiparameterMonitor;cls:WFDBSyntheticECGGenerator;cls:DICOMProcessor;cls:TiltTestAnalyzer;cls:HolterMonitor;cls:CoronaryAngiogramAnalyzer
omni,src/omni_anomaly_engine/domains/ehead/medical/cardiology_predictor.py,28761,e6872cc36b0741fa94aa290f0dee5413c3c8691ab2dff9837695dd94397ae069,06caeb305b1e35076508629e1a4c5275c65d6b5b,861,cls:ArrhythmiaType;cls:CardiologyPredictionResult;cls:ECGRhythmAnalyzer;cls:CardiacBiomarkerAnalyzer;cls:FraminghamRiskCalculator;cls:CardiologyPredictor;cls:AdvancedCardiacInterventions
omni,src/omni_anomaly_engine/domains/ehead/medical/endocrinology_detector.py,18884,259d9c641bfa41193a20d06c00a9aebdd067efe93b015c14c1f0cff6a8a728b8,cda97a3ff9af9897d9cbbf95dedccbaa427fd684,521,cls:GlycemicState;cls:InsulinDeliveryMethod;cls:EndocrinologyPredictionResult;cls:CGMAnalyzer;cls:SmartInsulinPenMonitor;cls:GLP1TherapyMonitor;cls:InhaledInsulinMonitor;cls:EndocrinologyDetector
omni,src/omni_anomaly_engine/domains/ehead/medical/healthcare_emergency.py,10513,031bc53357eed63637098f550c3f6ef3d250f2de713b19f0da6dd4e54460af71,11825443c3731fc1a6d2d34887e99b2249262723,295,cls:PatientStatus;cls:EmergencyType;cls:HealthcareEmergencyDetector
omni,src/omni_anomaly_engine/domains/ehead/medical/medical_cure_predictor.py,26742,4225bffd51a66308fd53eb352457d5b356f50cea8f647193362908e56c4e40f5,3afe393adcf4245dcc67f7db55b38d890f673600,734,cls:MedicalPredictionResult;cls:TemporalVitalSignsLSTM;cls:TemporalVitalSignsDetector;cls:MedicalImagingAnomalyDetector;cls:TreatmentPathwayOptimizer;cls:MedicalCurePredictor;cls:CRISPRGeneEditingAnalyzer;cls:PolygenicRiskScoreCalculator;cls:RNATherapeuticsAnalyzer
omni,src/omni_anomaly_engine/domains/ehead/medical/neurocritical_care.py,20994,091a7032aeeab337faede7141878a944b11cdf3e555b58b1ce823a61433d76ee,4eb068d2f7466241da72badd8fe6370eb00ba3a0,593,cls:StrokeType;cls:SeizureType;cls:NeurocriticalPredictionResult;cls:StrokeDetector;cls:SeizurePredictor;cls:ICPMonitor;cls:NIHSSCalculator;cls:NeurocriticalCarePredictor
omni,src/omni_anomaly_engine/domains/ehead/medical/neurology_detector.py,19631,26645c9e28ff18ec7242d05acfbe52a8997d6d9222d016776fe32df1f19e4834,983e60b9cd5ba81b829c3a4e649f402532b4440f,562,cls:NeurologicalCondition;cls:BCIState;cls:NeurologyPredictionResult;cls:EEGAnalyzer;cls:BCIMonitoringSystem;cls:NeuromodulationMonitor;cls:FocusedUltrasoundMonitor;cls:NeurologyDetector
omni,src/omni_anomaly_engine/domains/ehead/medical/pandemic/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,0,
omni,src/omni_anomaly_engine/domains/ehead/medical/pandemic/epidemic_model.py,12238,360c0d473b666694b706b52bc18ac14b91bf79102cf754a704b1e9421ef41372,a187c7321b169a582383434a604752ec946116d2,361,cls:PandemicForecast;cls:EpidemicForecaster
omni,src/omni_anomaly_engine/domains/ehead/medical/pandemic/pandemic_detector.py,14457,1a3e57458d6f97d60286cdad5c5edbaf56b3412f1260431f8c90769121d448a8,e792c6ca5c36b2dc810ca3447f0e0bc01c8b5723,404,cls:OutbreakSeverity;cls:VariantConcern;cls:PandemicPredictionResult;cls:CaseSurgeDetector;cls:MutationTracker;cls:TransmissionNetworkAnalyzer;cls:PandemicDetector
omni,src/omni_anomaly_engine/domains/ehead/medical/pandemic/pathogen_detector.py,10627,b6e7492e74c0d41c8ac7e37e406da7cbdf101d3c6f68b4b88aad98d2dc9420cb,79564e966f2f1f48e16244c3ef417ee9d161e1ab,319,cls:BioThreatResult;cls:PathogenDetector
omni,src/omni_anomaly_engine/domains/ehead/medical/pathology_analyzer.py,37625,437374ff476735d412241e2d3e7d6a391b4e0c56fecad35cc6861dbe7df6be6b,e099742369db20d42e9c5cf81dc9d78611b3b80b,1058,cls:PathologyStation;cls:StainType;cls:PathologyResult;cls:MicrotomeSimulator;cls:EmbeddingStationSimulator;cls:GrossingStationAnalyzer;cls:TissueProcessorLSTM;cls:TissueProcessorAnalyzer;cls:CryostatSimulator;cls:CoverslippingWorkstation;cls:LabStorageMonitor;cls:PathologyAnalyzer
omni,src/omni_anomaly_engine/domains/ehead/medical/psychiatry_detector.py,23433,8b18d81ab9a7167ec6f0ec112b21a7152d7cdae01640f8286cecfbb3a4dd4721,b1dbbd341fa53415ec652568fcffc8f1e6ea0fc6,609,cls:MoodState;cls:CrisisLevel;cls:PsychiatryPredictionResult;cls:MoodDetectionLSTM;cls:VocalPatternAnalyzer;cls:DBSMonitoringSystem;cls:CrisisInterventionSystem;cls:PsychiatryDetector
omni,src/omni_anomaly_engine/domains/ehead/medical/sepsis_detector.py,17695,52e08289569ae4873e232adca3864bd5e4ae8d3548a4b9ee224dd91c4fd47149,6e484e3001784cf2863e3105983b0693888561c4,520,cls:SepsisStage;cls:SepsisPredictionResult;cls:SOFACalculator;cls:QuickSOFACalculator;cls:SepsisProgressionPredictor;cls:SepsisDetector
omni,src/omni_anomaly_engine/domains/stermad/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,0,
omni,src/omni_anomaly_engine/domains/stermad/chemistry/__init__.py,20,87f439f901c77e734059c1052ad812c2cc519c748e328b8725f5212c16b458f7,5da6812ce65cc26799e189916a023001a19b8c0a,1,
omni,src/omni_anomaly_engine/domains/stermad/chemistry/anomaly_detector_periodic_table.py,22166,94a9772c0c3e4bb280718f89bd1fb2573cbb197cdb4b636b03c041cbae283a52,1531dc5361b402e159341054f048c868df6365fe,633,cls:PeriodicProperty;cls:PeriodicTableAnomalyResult;cls:PeriodicTableAnomalyDetector;def:create_omni_periodic_table_scalars
omni,src/omni_anomaly_engine/domains/stermad/chemistry/chemical_nuclear.py,8057,0b0896f3e9e4aef0b4a322a53a4d6c474de54abf1ac62d06cc435cd388666002,61b274db7b89ed74ec4de3d4b0ea694efb98b92c,217,cls:CISASector;cls:ChemicalNuclearDetector
omni,src/omni_anomaly_engine/domains/stermad/chemistry/chemistry_model.py,35165,1c7f6c1f89746412e3a3f97c0581e2323194fbe3ada723a665586bdc7f38e90c,6872e60ee284ee777b50f0dbbc0320204f84e826,962,cls:ElementGroup;cls:ChemicalAnomalyResult;cls:PeriodicTableEncoder;cls:ChemistryAnomalyDetector;def:create_omni_chemistry_scalars
omni,src/omni_anomaly_engine/domains/stermad/chemistry/isotope_predictor.py,16316,ea671364f2dcf26fc78ac0de8aed771fdb4a7b2c11abee15f50c475fd8237a71,6c486c3b3224d85981cfda56c22ea016008508fe,486,cls:IsotopeType;cls:ThreatLevel;cls:IsotopePredictionResult;cls:IsotopeRatioAnalyzer;cls:NuclearForensicsAnalyzer;cls:RadiologicalThreatAssessor;cls:IsotopePredictor
omni,src/omni_anomaly_engine/domains/stermad/engineering_robotics/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,0,
omni,src/omni_anomaly_engine/domains/stermad/engineering_robotics/anomaly_detector_robotics.py,31151,2f3cb26899706eac6f718d38a43aafc31fcc71f9eb5ce971d926277e8cabd2ce,5d50b0a27497c3ca50a0715f321153af90a0cf99,880,cls:RoboticsAnomalyType;cls:RoboticsAnomalyResult;cls:GraphAttentionLayer;cls:GreyWolfOptimizer;cls:GWOAutoencoder;cls:StudentTeacherAnomalyDetector;cls:RoboticsAnomalyDetector;def:create_omni_robotics_scalars
omni,src/omni_anomaly_engine/domains/stermad/engineering_robotics/drone_anomaly_detector.py,23050,c5135cdb6ad80d9d9aa0b222942260501256eba07eb82e66ebc41d153bbad259,01b028cce4117e53fcd43d0e21ad96d152dc0539,632,cls:MissionPhase;cls:FaultType;cls:DroneFault;cls:DroneState;cls:DroneAnomalyDetector;def:get_drone_detector
omni,src/omni_anomaly_engine/domains/stermad/mathematics/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,0,
omni,src/omni_anomaly_engine/domains/stermad/mathematics/math_unsolved.py,31143,9e0f9658271a78ae44f0e607e2ce21de414cc0329a137f61fe90c0ffc7ff5ddb,cfca9123937de9d8a7742622686b33be68baae98,751,cls:ProblemCategory;cls:UnsolvedProblemResult;cls:UnsolvedMathProblems;def:create_omni_mathematics_scalars
omni,src/omni_anomaly_engine/domains/stermad/scientific/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,0,
omni,src/omni_anomaly_engine/domains/stermad/scientific/emerging_tech_monitor.py,11875,8aa65a1554d9ca94d5cc0c265b22597f8177433dc7c401f340f54cc287f0cf6c,ac6f0b7c8f611816ef40466a6221402b89062ac4,315,cls:EmergingTechMonitor
omni,src/omni_anomaly_engine/domains/stermad/space/__init__.py,626,30de128e3c636c2a8a56377361751f6abae88d8d4ba730df2312e6c9fc777892,24fed9bf5f9b2fbddbeaf087d5c28ee4f1baef65,17,"__all__:SpaceInspiredResilience,SpaceExplorationAnalyzer,SchumannResonanceDetector,InterstellarObjectDetector"
omni,src/omni_anomaly_engine/domains/stermad/space/astrophysical.py,4549,56340b4d568c4a55236fd6450cf7af28cdf3a822b321afd485a3b5f7c3b6d040,71ba6571ee3557177e9dd9357f91fda516c9f8f5,123,cls:AstrophysicalAnomalyModel
omni,src/omni_anomaly_engine/domains/stermad/space/disaster_precursor_detector.py,18487,e235d018a7740f9673ef585a8d69c58e34cdefb34c319f169c8a362eb0b342c3,0514c237bc501992c54e5cb33f9905c35215a1c9,534,cls:DisasterPrecursorResult;cls:EarthquakePrecursorAnalyzer;cls:GeomageticCorrelator;cls:IonosphericDisturbanceDetector;cls:SeismicCorrelator;cls:DisasterPrecursorDetector
omni,src/omni_anomaly_engine/domains/stermad/space/interstellar_objects.py,25331,43619da339febdde0235fb21c1205be71c24281011d498769484943a4f9e9d26,1f26c64497f72dbaa3dcdcf6d5fbc0a946bcb93d,645,cls:ISOAnomalyType;cls:NaturalExplanationConfidence;cls:InterstellarObjectResult;cls:InterstellarObjectAnalyzer;cls:InterstellarObjectDetector;def:create_omni_interstellar_scalars
omni,src/omni_anomaly_engine/domains/stermad/space/schumann_resonance.py,21453,05bfc5afbe32abe629471c5ad5bb472e2dbe16d4dee3dc2b1f052b1d9ef722ba,634f9d71f3cbd5d69dbbd00005df02b8b978cb81,594,cls:SchumannAnomalyResult;cls:SchumannHarmonicAnalyzer;cls:SchumannResonanceDetector;def:create_omni_resonance_scalars
omni,src/omni_anomaly_engine/domains/stermad/space/solar_storm_detector.py,15328,f7e7ce4b5736a1bb9d85758060e4d0e496f9fe9651f4a63a4bf5c30a8ccb263a,f2c5c1611cb66c54e5901a982a32c808fe990709,463,cls:SolarFlareClass;cls:GeostormScale;cls:SolarStormPredictionResult;cls:SolarFlareDetector;cls:CMETracker;cls:GeomagneticStormPredictor;cls:SolarStormDetector
omni,src/omni_anomaly_engine/domains/stermad/space/space_exploration_analyzer.py,18870,ddfce45305116f089da335082f9c98aa2729e6daf6abe6cfd1f39fba22ff3b9d,ad3bd9ad336073f5ff7fc7911b4bb887157d0fba,491,cls:SpaceExplorationAnalyzer
omni,src/omni_anomaly_engine/domains/stermad/space/space_inspired.py,7338,d3842748066fe47be51cc54b95b874862486599d2dc221fd6c2f994d9c0bac70,5d07f048b3e0ee054d297274064e4ba87ba1674c,226,cls:SystemState;cls:RedundancyConfig;cls:SpaceInspiredResilience
omni,src/omni_anomaly_engine/emergent/__init__.py,69,6686095045fbd88cdf547317bf100cff5df62ab98aaf8841f0054b2a098eb03d,e141f5824475dfb4745839a410beb314938996f6,1,
omni,src/omni_anomaly_engine/emergent/emergent_life_detector.py,19664,e478ae8760c06da358b9b73f4dcdbdcee7f5eac1c161560e79c0dacd6eb7dd4b,f1b9bed2d23ce5ba15e27450c8ab604a11789124,524,cls:LifeDetectionResult;cls:SETICosmicSignalAnalyzer;cls:BioSignalPatternRecognizer;cls:MultiverseContactProtocolExplorer;cls:EmergentLifeDetector
omni,src/omni_anomaly_engine/engine.py,13676,58003e1f4b62226d7433e8bae8d69d12c8b69d893feef5d8a32f2b752dbd6b1e,81cf6c12e0d394b3a023dd69ce56b9fd18bf897a,367,cls:OmniAnomalyEngine
omni,src/omni_anomaly_engine/federated/__init__.py,399,349db8f042f6a261c8c9c630396cde1a15b1d237967462f045f87a928630bd0d,cec9401e1e36bc428b66b3cf8614f36ac44ba690,19,"__all__:FederatedAnomalyDetector,CISAFederatedCoordinator,FederatedStrategy,PrivacyLevel"
omni,src/omni_anomaly_engine/federated/federated_detector.py,11632,9a3a5a09cc14aeb5cae0086e1157bc70e8c59ef841243c858ee76b4cab31315f,2fcf7a9dfcd6590b03d366c40df8969866945203,327,cls:FederatedStrategy;cls:PrivacyLevel;cls:FederatedAnomalyDetector;cls:CISAFederatedCoordinator
omni,src/omni_anomaly_engine/federated/federated_robust.py,11904,9bff199b35303fc8e6b142b5144e00d36f3611d9431248a8c51ea08f891c1e87,e741da7b3181a55dc7e03089dd519620474c4856,392,cls:ClientModel;cls:GlobalModel;cls:FederatedAnomalyDetection
omni,src/omni_anomaly_engine/gui/__init__.py,101,17306633f9f1da19914724eedc5407db6949f204652aad29809b22013dc0f11b,f7a07cae1df9f4dba0199d46a8d44f22b2c9591f,5,
omni,src/omni_anomaly_engine/gui/live_monitoring_dashboard.py,14025,3ca6f437b864268679fd6585207ea7beed94657a646306705e3fac1ab1f08685,a0dda318d3e3555b88680791a94cedb5b527707f,418,def:initialize_session_state;def:sidebar_controls;def:render_earthquake_monitoring;def:render_wildfire_monitoring;def:render_solar_storm_monitoring;def:render_schumann_monitoring;def:main
omni,src/omni_anomaly_engine/gui/streamlit_dashboard.py,16198,f5e7cd4d1170042b41aa28bb60811153a4c10485613e6de28b0a220fe9f121b5,63218ec07e564d6d18fe97a70cf0fd07e064376c,536,def:main;def:medical_analysis_page;def:cardiology_interface;def:display_cardiology_results;def:sepsis_interface;def:display_sepsis_results;def:neurocritical_interface;def:general_medical_interface;def:security_analysis_page;def:cybint_interface;def:display_cybint_results;def:traffic_analysis_interface;def:tempest_interface;def:intel_fusion_interface;def:humanitarian_analysis_page;def:schumann_analysis_page;def:chemistry_analysis_page;def:general_analysis_page;def:load_file_data
omni,src/omni_anomaly_engine/infrastructure/__init__.py,10610,6791d3aa2337086461788e62f45c128cee0e10ecc2a445f6a7b2e1dcaefa983a,2d2d18a1211bd6e6d32938e373a53b3459e6bd73,292,"cls:InfrastructureCoordinator;__all__:ChemicalNuclearDetector,CISASector,CommunicationsITDetector,EnergyDamsDetector,EnergySubsector,DamType,HealthcareEmergencyDetector,PatientStatus,EmergencyType,NCFMonitor,SpaceInfrastructureMonitor,CrossBorderIntelligence,EssentialWorkersMonitor,GovernmentFacilitiesMonitor,WorldBankSectorsMonitor,EmergingTechMonitor,SpaceExplorationAnalyzer,InfrastructureCoordinator"
omni,src/omni_anomaly_engine/mercury_a_agent.py,32819,8460e054a59cc6bfd50e1492f86a9841e0ea36ede94836d0322ab4a889606ad5,1d2b494734a9b0ab2e20be6b1207a5bd38a076c7,977,cls:AgentState;cls:DomainType;cls:Task;cls:AgentMemory;cls:MercuryPlanner;cls:MercuryReasoner;cls:MercuryAgent;def:analyze_with_mercury
omni,src/omni_anomaly_engine/mercury_a_crews.py,20356,65d98f5a5c8135e1b40631e272c9ce37866dd66d47dfc6e193f72c2c18f15534,71d9ba1d7c4fa4564deb367a09e25a7ce7ba95fa,646,cls:AgentRole;cls:CrewTask;cls:BaseCrew;cls:MedicalCrew;cls:SecurityCrew;cls:EnergyCrew;cls:InfrastructureCrew;cls:SpaceCrew;cls:EmergentCrew;cls:CrewCoordinator
omni,src/omni_anomaly_engine/mercury_a_learning.py,15285,77d6276b3a943f2461b257f073dc4c450c854df9bc0fee1e7e904b06f3a74f04,36fcb5c0259b4b22feb590f4663d4aeb2f2e0786,477,cls:RewardConfig;cls:AnomalyDetectionEnv;cls:MercuryLearner;cls:AdaptiveLearner
omni,src/omni_anomaly_engine/ml/__init__.py,1003,16fc939815bde90fd94ce5f4e063245fa12612abf4c1dcf1bf23892e850024ca,b9b82ee2f4c666cc65326a310c185ae5beb91c83,39,"__all__:MultiHeadDetectorAttention,TemporalAttention,SpatialAttention,CrossModalAttention,StatisticalEncoder,TemporalEncoder,BiometricEncoder,QuantumEncoder,AstrophysicalEncoder,AffectiveEncoder,OmniFusionModel,FusionTrainer,FusionInference"
omni,src/omni_anomaly_engine/ml/attention.py,4260,1a504e3c910e1bd3dde1ebc5ea765eedfca3509da8b5993c94832d61cfb15a70,93ebee67c6d7db27be581ef78a4ba63f5cd72d0a,133,cls:MultiHeadDetectorAttention;cls:TemporalAttention;cls:SpatialAttention;cls:CrossModalAttention
omni,src/omni_anomaly_engine/ml/encoders.py,7703,a849474e03bc5442aa39935d7930f74387eeb0227dbb63ef461d9f1b27b41509,8a7c38971894ee4582ea87e99fbecb531058b287,245,cls:StatisticalEncoder;cls:TemporalEncoder;cls:BiometricEncoder;cls:QuantumEncoder;cls:AstrophysicalEncoder;cls:AffectiveEncoder
omni,src/omni_anomaly_engine/ml/fusion_network.py,15857,146a3d54bfe06abfc6e465f2ecba83615a89ef8f9cb903b74cc9ccb981f9ddb2,556895d30f9a8aef3862d326cbe0fca78f7968b0,471,cls:OmniFusionModel;cls:STEMDisciplineRouter
omni,src/omni_anomaly_engine/ml/gwo_optimizer.py,5557,55123647da9817c556e8d645ac5da8004933c0abea21a57854fb4342cd4a51bd,21dc68aae9a8eabe967da75a4c151134cc0c036f,164,cls:GreyWolfOptimizer
omni,src/omni_anomaly_engine/ml/harmonic_encoder.py,10382,4124550f1ed9eb1d7030ef919b5930d35b3af42e947757e359f1da18112643b4,6d2a27b76f51e472127843d6b8996b40474fc7ff,342,cls:SphericalHarmonicDecomposer;cls:FourierHarmonicAnalyzer;cls:QuantumHarmonicOscillator;cls:HarmonicEncoder
omni,src/omni_anomaly_engine/ml/hatcn_ad.py,5076,d6fc4f1948a67c8dc153b39b08d22a3c18486d1c46ab4604e131df3b1b369954,36c616f82e6043e1a5f468e6948ff4dc026ca15b,170,cls:TemporalBlock;cls:HierarchicalAttention;cls:HATCN_AD
omni,src/omni_anomaly_engine/ml/inference.py,6102,f20491b008f7d0944e6f9a4b46616b18d485b529760a975c7998e61eea0dcc41,213d41c17c901e82eddfe8b3e369e3b6ea8a264c,193,cls:FusionInference
omni,src/omni_anomaly_engine/ml/layers.py,11028,63e7dac8db92bca263d2a2976b771aa5389cdb6e3191298343262b640ca4786a,e321bb375d26b605d5f9484395a8f0e915aed7fe,373,cls:EquilibriumPropagationLayer;cls:LowPowerAnomalyDetector;def:compute_neuromorphic_efficiency
omni,src/omni_anomaly_engine/ml/multimodal_fusion.py,3599,88882f2581a35170e917d6280141e2a9fd51feccd7a732d6be0adfd27a0ba78b,f778488ec3cd22b1cf559068ee196438f556ccae,108,cls:CrossModalAttention;cls:MultimodalFusionNetwork
omni,src/omni_anomaly_engine/ml/optimizers.py,12880,1f91121182177286f0ac03932fcef5f1c7c09a3817f78911cca225d3bd83d803,1528c9aa3d80e6db42253492afae7deab3387f0a,405,cls:SyntheticGradientPredictor;cls:SyntheticGradientModule;cls:DifferenceTargetPropagation;cls:AuxiliaryMaxVariance;def:estimate_convergence_rate
